   138653.366583541       3.8168180E-09   510.7839    
   139650.872817955       3.5554713E-09   514.1353    
   140648.379052369       3.3412941E-09   517.2112    
   141645.885286783       3.1525162E-09   520.1390    
   142643.391521197       2.9637381E-09   523.0668    
   143640.897755611       2.7749600E-09   525.9945    
   144638.403990025       2.6176235E-09   528.7096    
   145635.910224439       2.4779725E-09   531.3049    
   146633.416458853       2.3383215E-09   533.9003    
   147630.922693267       2.1986708E-09   536.4957    
   148628.428927681       2.0802293E-09   538.9271    
   149625.935162095       1.9742443E-09   541.2621    
   150623.441396509       1.8682593E-09   543.5972    
   151620.947630923       1.7622743E-09   545.9323    
   152618.453865337       1.6714414E-09   548.1411    
   153615.960099751       1.5898952E-09   550.2725    
   154613.466334165       1.5083491E-09   552.4040    
   155610.972568579       1.4268030E-09   554.5355    
   156608.478802993       1.3560574E-09   556.5698    
   157605.985037406       1.2922170E-09   558.5421    
   158603.491271820       1.2283765E-09   560.5145    
   159600.997506234       1.1645361E-09   562.4868    
   160598.503740648       1.1087157E-09   564.3854    
   161596.009975062       1.0582419E-09   566.2350    
   162593.516209476       1.0077681E-09   568.0847    
   163591.022443890       9.5729424E-10   569.9343    
   164588.528678304       9.1279401E-10   571.7252    
   165586.034912718       8.7244489E-10   573.4753    
   166583.541147132       8.3209578E-10   575.2254    
   167581.047381546       7.9174661E-10   576.9755    
   168578.553615960       7.5592471E-10   578.6810    
   169576.059850374       7.2338102E-10   580.3541    
   170573.566084788       6.9083739E-10   582.0273    
   171571.072319202       6.5829375E-10   583.7005    
   172568.578553616       6.2921846E-10   585.3388    
   173566.084788030       6.0275962E-10   586.9507    
   174563.591022444       5.7630073E-10   588.5626    
   175561.097256858       5.4984189E-10   590.1746    
   176558.603491272       5.2609228E-10   591.7586    
   177556.109725686       5.0447130E-10   593.3207    
   178553.615960100       4.8285037E-10   594.8829    
   179551.122194514       4.6122942E-10   596.4451    
   180548.628428928       4.4172072E-10   597.9846    
   181546.134663342       4.2394016E-10   599.5055    
   182543.640897756       4.0615961E-10   601.0265    
   183541.147132170       3.8837905E-10   602.5474    
   184538.653366584       3.7225487E-10   604.0494    
   185536.159600998       3.5754166E-10   605.5351    
   186533.665835411       3.4282843E-10   607.0208    
   187531.172069825       3.2811523E-10   608.5065    
   188528.678304239       3.1473690E-10   609.9757    
   189526.184538653       3.0254241E-10   611.4302    
   190523.690773067       2.9034788E-10   612.8848    
   191521.197007481       2.7815336E-10   614.3393    
   192518.703241895       2.6700922E-10   615.7789    
   193516.209476309       2.5683466E-10   617.2047    
   194513.715710723       2.4666011E-10   618.6304    
   195511.221945137       2.3648553E-10   620.0563    
   196508.728179551       2.2716309E-10   621.4681    
   197506.234413965       2.1865935E-10   622.8665    
   198503.740648379       2.1015562E-10   624.2648    
   199501.246882793       2.0165188E-10   625.6632    
   200498.753117207       1.9383392E-10   627.0480    
   201496.259351621       1.8670175E-10   628.4193    
   202493.765586035       1.7956958E-10   629.7906    
   203491.271820449       1.7243741E-10   631.1619    
   204488.778054863       1.6585511E-10   632.5198    
   205486.284289277       1.5984514E-10   633.8638    
   206483.790523691       1.5383517E-10   635.2078    
   207481.296758105       1.4782518E-10   636.5518    
   208478.802992519       1.4225811E-10   637.8823    
   209476.309226933       1.3717083E-10   639.1982    
   210473.815461347       1.3208354E-10   640.5140    
   211471.321695761       1.2699626E-10   641.8300    
   212468.827930175       1.2228404E-10   643.1321    
   213466.334164589       1.1799477E-10   644.4189    
   214463.840399002       1.1370549E-10   645.7056    
   215461.346633416       1.0941621E-10   646.9922    
   216458.852867830       1.0541945E-10   648.2650    
   217456.359102244       1.0176609E-10   649.5211    
   218453.865336658       9.8112719E-11   650.7773    
   219451.371571072       9.4459350E-11   652.0336    
   220448.877805486       9.1050625E-11   653.2755    
   221446.384039900       8.7940898E-11   654.4999    
   222443.890274314       8.4831170E-11   655.7244    
   223441.396508728       8.1721449E-11   656.9489    
   224438.902743142       7.8811423E-11   658.1588    
   225436.408977556       7.6155561E-11   659.3503    
   226433.915211970       7.3499699E-11   660.5418    
   227431.421446384       7.0843838E-11   661.7333    
   228428.927680798       6.8354190E-11   662.9100    
   229426.433915212       6.6084867E-11   664.0673    
   230423.940149626       6.3815536E-11   665.2245    
   231421.446384040       6.1546213E-11   666.3818    
   232418.952618454       5.9411996E-11   667.5243    
   233416.458852868       5.7464363E-11   668.6464    
   234413.965087282       5.5516734E-11   669.7685    
   235411.471321696       5.3569101E-11   670.8906    
   236408.977556110       5.1733940E-11   671.9980    
   237406.483790524       5.0060622E-11   673.0842    
   238403.990024938       4.8387305E-11   674.1705    
   239401.496259352       4.6713987E-11   675.2567    
   240399.002493766       4.5133439E-11   676.3283    
   241396.508728180       4.3692043E-11   677.3782    
   242394.014962594       4.2250647E-11   678.4280    
   243391.521197007       4.0809252E-11   679.4778    
   244389.027431421       3.9444687E-11   680.5134    
   245386.533665835       3.8200301E-11   681.5266    
   246384.039900249       3.6955911E-11   682.5397    
   247381.546134663       3.5711521E-11   683.5529    
   248379.052369077       3.4530621E-11   684.5521    
   249376.558603491       3.3453317E-11   685.5287    
   250374.064837905       3.2376008E-11   686.5054    
   251371.571072319       3.1298703E-11   687.4820    
   252369.077306733       3.0274911E-11   688.4451    
   253366.583541147       2.9342244E-11   689.3855    
   254364.089775561       2.8409575E-11   690.3258    
   255361.596009975       2.7476908E-11   691.2662    
   256359.102244389       2.6588230E-11   692.1937    
   257356.608478803       2.5777757E-11   693.0984    
   258354.114713217       2.4967282E-11   694.0032    
   259351.620947631       2.4156808E-11   694.9079    
   260349.127182045       2.3382993E-11   695.8005    
   261346.633416459       2.2677258E-11   696.6705    
   262344.139650873       2.1971522E-11   697.5405    
   263341.645885287       2.1265786E-11   698.4104    
   264339.152119701       2.0591423E-11   699.2690    
   265336.658354115       1.9977955E-11   700.1053    
   266334.164588529       1.9364489E-11   700.9417    
   267331.670822943       1.8751022E-11   701.7780    
   268329.177057357       1.8163067E-11   702.6037    
   269326.683291771       1.7626907E-11   703.4078    
   270324.189526185       1.7090749E-11   704.2119    
   271321.695760599       1.6554589E-11   705.0160    
   272319.201995012       1.6039975E-11   705.8103    
   273316.708229426       1.5571149E-11   706.5837    
   274314.214463840       1.5102320E-11   707.3571    
   275311.720698254       1.4633492E-11   708.1305    
   276309.226932668       1.4182444E-11   708.8949    
   277306.733167082       1.3770973E-11   709.6392    
   278304.239401496       1.3359501E-11   710.3836    
   279301.745635910       1.2948030E-11   711.1279    
   280299.251870324       1.2551521E-11   711.8643    
   281296.758104738       1.2189925E-11   712.5818    
   282294.264339152       1.1828329E-11   713.2993    
   283291.770573566       1.1466733E-11   714.0168    
   284289.276807980       1.1118516E-11   714.7272    
   285286.783042394       1.0803055E-11   715.4198    
   286284.289276808       1.0487593E-11   716.1124    
   287281.795511222       1.0172132E-11   716.8051    
   288279.301745636       9.8670048E-12   717.4914    
   289276.807980050       9.5884516E-12   718.1614    
   290274.314214464       9.3098975E-12   718.8314    
   291271.820448878       9.0313442E-12   719.5013    
   292269.326683292       8.7617457E-12   720.1658    
   293266.832917706       8.5163586E-12   720.8155    
   294264.339152120       8.2709724E-12   721.4651    
   295261.845386534       8.0255854E-12   722.1148    
   296259.351620948       7.7877201E-12   722.7598    
   297256.857855362       7.5712613E-12   723.3917    
   298254.364089776       7.3548025E-12   724.0235    
   299251.870324190       7.1383442E-12   724.6553    
   300249.376558603       6.9282444E-12   725.2833    
   301246.882793017       6.7372219E-12   725.8998    
   302244.389027431       6.5461993E-12   726.5162    
   303241.895261845       6.3551772E-12   727.1327    
   304239.401496259       6.1694213E-12   727.7461    
   305236.907730673       6.0003443E-12   728.3499    
   306234.413965087       5.8312669E-12   728.9537    
   307231.920199501       5.6621899E-12   729.5575    
   308229.426433915       5.4975863E-12   730.1590    
   309226.932668329       5.3479604E-12   730.7528    
   310224.438902743       5.1983344E-12   731.3467    
   311221.945137157       5.0487084E-12   731.9405    
   312219.451371571       4.9028130E-12   732.5327    
   313216.957605985       4.7701448E-12   733.1193    
   314214.463840399       4.6374762E-12   733.7059    
   315211.970074813       4.5048080E-12   734.2925    
   316209.476309227       4.3753339E-12   734.8782    
   317206.982543641       4.2578779E-12   735.4605    
   318204.488778055       4.1404215E-12   736.0428    
   319201.995012469       4.0229651E-12   736.6251    
   320199.501246883       3.9081021E-12   737.2070    
   321197.007481297       3.8036132E-12   737.7877    
   322194.513715711       3.6991248E-12   738.3683    
   323192.019950125       3.5946359E-12   738.9490    
   324189.526184539       3.4923741E-12   739.5300    
   325187.032418953       3.3996061E-12   740.1122    
   326184.538653367       3.3068379E-12   740.6946    
   327182.044887781       3.2140699E-12   741.2769    
   328179.551122195       3.1231870E-12   741.8600    
   329177.057356609       3.0408928E-12   742.4469    
   330174.563591022       3.0000000E-12   743.0338    
   331172.069825436       3.0000000E-12   743.6206    
   332169.576059850       3.0000000E-12   744.2088    
   333167.082294264       3.0000000E-12   744.8033    
   334164.588528678       3.0000000E-12   745.3978    
   335162.094763092       3.0000000E-12   745.9922    
   336159.600997506       3.0000000E-12   746.5884    
   337157.107231920       3.0000000E-12   747.1937    
   338154.613466334       3.0000000E-12   747.7989    
   339152.119700748       3.0000000E-12   748.4041    
   340149.625935162       3.0000000E-12   749.0115    
   341147.132169576       3.0000000E-12   749.6308    
   342144.638403990       3.0000000E-12   750.2501    
   343142.144638404       3.0000000E-12   750.8694    
   344139.650872818       3.0000000E-12   751.4911    
   345137.157107232       3.0000000E-12   752.1278    
   346134.663341646       3.0000000E-12   752.7645    
   347132.169576060       3.0000000E-12   753.4011    
   348129.675810474       3.0000000E-12   754.0405    
   349127.182044888       3.0000000E-12   754.6979    
   350124.688279302       3.0000000E-12   755.3552    
   351122.194513716       3.0000000E-12   756.0126    
   352119.700748130       3.0000000E-12   756.6729    
   353117.206982544       3.0000000E-12   757.3544    
   354114.713216958       3.0000000E-12   758.0360    
   355112.219451372       3.0000000E-12   758.7175    
   356109.725685786       3.0000000E-12   759.4021    
   357107.231920200       3.0000000E-12   760.1115    
   358104.738154613       3.0000000E-12   760.8208    
   359102.244389027       3.0000000E-12   761.5301    
   360099.750623441       3.0000000E-12   762.2426    
   361097.256857855       3.0000000E-12   762.9833    
   362094.763092269       3.0000000E-12   763.7241    
   363092.269326683       3.0000000E-12   764.4648    
   364089.775561097       3.0000000E-12   765.2087    
   365087.281795511       3.0000000E-12   765.9846    
   366084.788029925       3.0000000E-12   766.7605    
   367082.294264339       3.0000000E-12   767.5364    
   368079.800498753       3.0000000E-12   768.3154    
   369077.306733167       3.0000000E-12   769.1302    
   370074.812967581       3.0000000E-12   769.9451    
   371072.319201995       3.0000000E-12   770.7600    
   372069.825436409       3.0000000E-12   771.5779    
   373067.331670823       3.0000000E-12   772.4357    
   374064.837905237       3.0000000E-12   773.2936    
   375062.344139651       3.0000000E-12   774.1514    
   376059.850374065       3.0000000E-12   775.0121    
   377057.356608479       3.0000000E-12   775.9169    
   378054.862842893       3.0000000E-12   776.8217    
   379052.369077307       3.0000000E-12   777.7266    
   380049.875311721       3.0000000E-12   778.6339    
   381047.381546135       3.0000000E-12   779.5898    
   382044.887780549       3.0000000E-12   780.5457    
   383042.394014963       3.0000000E-12   781.5015    
   384039.900249377       3.0000000E-12   782.4597    
   385037.406483791       3.0000000E-12   783.4709    
   386034.912718204       3.0000000E-12   784.4821    
   387032.418952618       3.0000000E-12   785.4933    
   388029.925187032       3.0000000E-12   786.5063    
   389027.431421446       3.0000000E-12   787.5771    
   390024.937655860       3.0000000E-12   788.6481    
   391022.443890274       3.0000000E-12   789.7189    
   392019.950124688       3.0000000E-12   790.7911    
   393017.456359102       3.0000000E-12   791.9259    
   394014.962593516       3.0000000E-12   793.0607    
   395012.468827930       3.0000000E-12   794.1956    
   396009.975062344       3.0000000E-12   795.3311    
   397007.481296758       3.0000000E-12   796.5344    
   398004.987531172       3.0000000E-12   797.7375    
   399002.493765586       3.0000000E-12   798.9408    
   400000.000000000       3.0000000E-12   800.1440    
